,taxon,Sample_ID,count,Level,Age,Strain,Genotype
313,Bacteroides_paurosaccharolyticus,X20_BWF_8852_1,1,Species,20 Weeks,B6,WT
314,Bacteroides_paurosaccharolyticus,X20_BWF_8852_2,0,Species,20 Weeks,B6,WT
315,Bacteroides_paurosaccharolyticus,X20_BWM_8745_1,0,Species,20 Weeks,B6,WT
316,Bacteroides_paurosaccharolyticus,X20_BWM_8745_2,3,Species,20 Weeks,B6,WT
317,Bacteroides_paurosaccharolyticus,X20_BWM_8747_1,0,Species,20 Weeks,B6,WT
318,Bacteroides_paurosaccharolyticus,X20_BWM_8747_2,5,Species,20 Weeks,B6,WT
319,Bacteroides_paurosaccharolyticus,X20_BWM_8847_1,1,Species,20 Weeks,B6,WT
320,Bacteroides_paurosaccharolyticus,X20_BWM_8847_2,4,Species,20 Weeks,B6,WT
321,Bacteroides_paurosaccharolyticus,X8_AKF_8733_1,3,Species,8 Weeks,AJ,KO
322,Bacteroides_paurosaccharolyticus,X8_AKF_8733_2,14,Species,8 Weeks,AJ,KO
323,Bacteroides_paurosaccharolyticus,X8_AKF_8738_1,28,Species,8 Weeks,AJ,KO
324,Bacteroides_paurosaccharolyticus,X8_AKF_8738_2,22,Species,8 Weeks,AJ,KO
325,Bacteroides_paurosaccharolyticus,X8_AKF_8802_1,6,Species,8 Weeks,AJ,KO
326,Bacteroides_paurosaccharolyticus,X8_AKM_8768_1,27,Species,8 Weeks,AJ,KO
327,Bacteroides_paurosaccharolyticus,X8_AKM_8768_2,32,Species,8 Weeks,AJ,KO
328,Bacteroides_paurosaccharolyticus,X8_AKM_8769_1,28,Species,8 Weeks,AJ,KO
329,Bacteroides_paurosaccharolyticus,X8_AKM_8769_2,5,Species,8 Weeks,AJ,KO
330,Bacteroides_paurosaccharolyticus,X8_AKM_8771_1,10,Species,8 Weeks,AJ,KO
331,Bacteroides_paurosaccharolyticus,X8_AKM_8771_2,8,Species,8 Weeks,AJ,KO
332,Bacteroides_paurosaccharolyticus,X8_AWF_8736_1,1,Species,8 Weeks,AJ,WT
333,Bacteroides_paurosaccharolyticus,X8_AWF_8736_2,6,Species,8 Weeks,AJ,WT
334,Bacteroides_paurosaccharolyticus,X8_AWF_8797_1,13,Species,8 Weeks,AJ,WT
335,Bacteroides_paurosaccharolyticus,X8_AWF_9005_1,9,Species,8 Weeks,AJ,WT
336,Bacteroides_paurosaccharolyticus,X8_AWF_9005_2,2,Species,8 Weeks,AJ,WT
337,Bacteroides_paurosaccharolyticus,X8_AWM_8728_1,5,Species,8 Weeks,AJ,WT
338,Bacteroides_paurosaccharolyticus,X8_AWM_8728_2,8,Species,8 Weeks,AJ,WT
339,Bacteroides_paurosaccharolyticus,X8_AWM_8730_1,18,Species,8 Weeks,AJ,WT
340,Bacteroides_paurosaccharolyticus,X8_AWM_8730_2,23,Species,8 Weeks,AJ,WT
341,Bacteroides_paurosaccharolyticus,X8_AWM_8766_1,2,Species,8 Weeks,AJ,WT
342,Bacteroides_paurosaccharolyticus,X8_AWM_8766_2,5,Species,8 Weeks,AJ,WT
343,Bacteroides_paurosaccharolyticus,X8_BKF_8726_1,6,Species,8 Weeks,B6,KO
344,Bacteroides_paurosaccharolyticus,X8_BKF_8726_2,6,Species,8 Weeks,B6,KO
345,Bacteroides_paurosaccharolyticus,X8_BKF_8926_1,8,Species,8 Weeks,B6,KO
346,Bacteroides_paurosaccharolyticus,X8_BKF_8926_2,6,Species,8 Weeks,B6,KO
347,Bacteroides_paurosaccharolyticus,X8_BKF_8927_1,4,Species,8 Weeks,B6,KO
348,Bacteroides_paurosaccharolyticus,X8_BKM_8719_1,12,Species,8 Weeks,B6,KO
349,Bacteroides_paurosaccharolyticus,X8_BKM_8719_2,5,Species,8 Weeks,B6,KO
350,Bacteroides_paurosaccharolyticus,X8_BKM_8859_1,6,Species,8 Weeks,B6,KO
351,Bacteroides_paurosaccharolyticus,X8_BKM_8859_2,0,Species,8 Weeks,B6,KO
352,Bacteroides_paurosaccharolyticus,X8_BKM_8860_1,1,Species,8 Weeks,B6,KO
353,Bacteroides_paurosaccharolyticus,X8_BKM_8860_2,3,Species,8 Weeks,B6,KO
354,Bacteroides_paurosaccharolyticus,X8_BWF_8754_1,1,Species,8 Weeks,B6,WT
355,Bacteroides_paurosaccharolyticus,X8_BWF_8754_2,0,Species,8 Weeks,B6,WT
356,Bacteroides_paurosaccharolyticus,X8_BWF_8755_1,7,Species,8 Weeks,B6,WT
357,Bacteroides_paurosaccharolyticus,X8_BWF_8852_1,2,Species,8 Weeks,B6,WT
358,Bacteroides_paurosaccharolyticus,X8_BWF_8852_2,0,Species,8 Weeks,B6,WT
359,Bacteroides_paurosaccharolyticus,X8_BWM_8745_1,3,Species,8 Weeks,B6,WT
360,Bacteroides_paurosaccharolyticus,X8_BWM_8745_2,1,Species,8 Weeks,B6,WT
361,Bacteroides_paurosaccharolyticus,X8_BWM_8747_1,7,Species,8 Weeks,B6,WT
362,Bacteroides_paurosaccharolyticus,X8_BWM_8747_2,22,Species,8 Weeks,B6,WT
363,Bacteroides_paurosaccharolyticus,X8_BWM_8847_1,18,Species,8 Weeks,B6,WT
364,Bacteroides_paurosaccharolyticus,X8_BWM_8847_2,14,Species,8 Weeks,B6,WT
365,Faecalibacterium_unclassified,X20_AKF_8733_2,0,Species,20 Weeks,AJ,KO
366,Faecalibacterium_unclassified,X20_AKF_8738_1,1,Species,20 Weeks,AJ,KO
367,Faecalibacterium_unclassified,X20_AKF_8738_2,0,Species,20 Weeks,AJ,KO
368,Faecalibacterium_unclassified,X20_AKF_8802_1,0,Species,20 Weeks,AJ,KO
369,Faecalibacterium_unclassified,X20_AKF_8802_2,0,Species,20 Weeks,AJ,KO
370,Faecalibacterium_unclassified,X20_AKM_8768_1,0,Species,20 Weeks,AJ,KO
371,Faecalibacterium_unclassified,X20_AKM_8768_2,0,Species,20 Weeks,AJ,KO
372,Faecalibacterium_unclassified,X20_AKM_8769_1,0,Species,20 Weeks,AJ,KO
373,Faecalibacterium_unclassified,X20_AKM_8769_2,0,Species,20 Weeks,AJ,KO
374,Faecalibacterium_unclassified,X20_AKM_8771_1,0,Species,20 Weeks,AJ,KO
375,Faecalibacterium_unclassified,X20_AKM_8771_2,0,Species,20 Weeks,AJ,KO
376,Faecalibacterium_unclassified,X20_AWF_8736_1,5,Species,20 Weeks,AJ,WT
377,Faecalibacterium_unclassified,X20_AWF_8736_2,3,Species,20 Weeks,AJ,WT
378,Faecalibacterium_unclassified,X20_AWF_8797_1,3,Species,20 Weeks,AJ,WT
379,Faecalibacterium_unclassified,X20_AWF_8797_2,1,Species,20 Weeks,AJ,WT
380,Faecalibacterium_unclassified,X20_AWF_9005_1,9,Species,20 Weeks,AJ,WT
381,Faecalibacterium_unclassified,X20_AWF_9005_2,2,Species,20 Weeks,AJ,WT
382,Faecalibacterium_unclassified,X20_AWM_8728_1,0,Species,20 Weeks,AJ,WT
383,Faecalibacterium_unclassified,X20_AWM_8728_2,3,Species,20 Weeks,AJ,WT
384,Faecalibacterium_unclassified,X20_AWM_8730_1,2,Species,20 Weeks,AJ,WT
385,Faecalibacterium_unclassified,X20_AWM_8730_2,2,Species,20 Weeks,AJ,WT
386,Faecalibacterium_unclassified,X20_AWM_8766_1,0,Species,20 Weeks,AJ,WT
387,Faecalibacterium_unclassified,X20_AWM_8766_2,0,Species,20 Weeks,AJ,WT
388,Faecalibacterium_unclassified,X20_BKF_8726_1,7,Species,20 Weeks,B6,KO
389,Faecalibacterium_unclassified,X20_BKF_8726_2,4,Species,20 Weeks,B6,KO
390,Faecalibacterium_unclassified,X20_BKF_8926_1,1,Species,20 Weeks,B6,KO
391,Faecalibacterium_unclassified,X20_BKF_8926_2,4,Species,20 Weeks,B6,KO
392,Faecalibacterium_unclassified,X20_BKF_8927_1,19,Species,20 Weeks,B6,KO
393,Faecalibacterium_unclassified,X20_BKF_8927_2,22,Species,20 Weeks,B6,KO
394,Faecalibacterium_unclassified,X20_BKM_8719_1,12,Species,20 Weeks,B6,KO
395,Faecalibacterium_unclassified,X20_BKM_8719_2,7,Species,20 Weeks,B6,KO
396,Faecalibacterium_unclassified,X20_BKM_8859_1,3,Species,20 Weeks,B6,KO
397,Faecalibacterium_unclassified,X20_BKM_8859_2,14,Species,20 Weeks,B6,KO
398,Faecalibacterium_unclassified,X20_BKM_8860_1,40,Species,20 Weeks,B6,KO
399,Faecalibacterium_unclassified,X20_BKM_8860_2,4,Species,20 Weeks,B6,KO
400,Faecalibacterium_unclassified,X20_BWF_8754_1,6,Species,20 Weeks,B6,WT
401,Faecalibacterium_unclassified,X20_BWF_8754_2,10,Species,20 Weeks,B6,WT
402,Faecalibacterium_unclassified,X20_BWF_8755_1,1,Species,20 Weeks,B6,WT
403,Faecalibacterium_unclassified,X20_BWF_8755_2,5,Species,20 Weeks,B6,WT
404,Faecalibacterium_unclassified,X20_BWF_8852_1,1,Species,20 Weeks,B6,WT
405,Faecalibacterium_unclassified,X20_BWF_8852_2,1,Species,20 Weeks,B6,WT
406,Faecalibacterium_unclassified,X20_BWM_8745_1,10,Species,20 Weeks,B6,WT
407,Faecalibacterium_unclassified,X20_BWM_8745_2,10,Species,20 Weeks,B6,WT
408,Faecalibacterium_unclassified,X20_BWM_8747_1,4,Species,20 Weeks,B6,WT
409,Faecalibacterium_unclassified,X20_BWM_8747_2,6,Species,20 Weeks,B6,WT
410,Faecalibacterium_unclassified,X20_BWM_8847_1,16,Species,20 Weeks,B6,WT
411,Faecalibacterium_unclassified,X20_BWM_8847_2,22,Species,20 Weeks,B6,WT
412,Faecalibacterium_unclassified,X8_AKF_8733_1,1,Species,8 Weeks,AJ,KO
413,Faecalibacterium_unclassified,X8_AKF_8733_2,0,Species,8 Weeks,AJ,KO
414,Faecalibacterium_unclassified,X8_AKF_8738_1,0,Species,8 Weeks,AJ,KO
415,Faecalibacterium_unclassified,X8_AKF_8738_2,5,Species,8 Weeks,AJ,KO
416,Faecalibacterium_unclassified,X8_AKF_8802_1,5,Species,8 Weeks,AJ,KO
417,Faecalibacterium_unclassified,X8_AKM_8768_1,0,Species,8 Weeks,AJ,KO
418,Faecalibacterium_unclassified,X8_AKM_8768_2,0,Species,8 Weeks,AJ,KO
419,Faecalibacterium_unclassified,X8_AKM_8769_1,1,Species,8 Weeks,AJ,KO
420,Faecalibacterium_unclassified,X8_AKM_8769_2,0,Species,8 Weeks,AJ,KO
421,Faecalibacterium_unclassified,X8_AKM_8771_1,1,Species,8 Weeks,AJ,KO
422,Faecalibacterium_unclassified,X8_AKM_8771_2,0,Species,8 Weeks,AJ,KO
423,Faecalibacterium_unclassified,X8_AWF_8736_1,4,Species,8 Weeks,AJ,WT
424,Faecalibacterium_unclassified,X8_AWF_8736_2,0,Species,8 Weeks,AJ,WT
425,Faecalibacterium_unclassified,X8_AWF_8797_1,7,Species,8 Weeks,AJ,WT
426,Faecalibacterium_unclassified,X8_AWF_9005_1,1,Species,8 Weeks,AJ,WT
427,Faecalibacterium_unclassified,X8_AWF_9005_2,0,Species,8 Weeks,AJ,WT
428,Faecalibacterium_unclassified,X8_AWM_8728_1,1,Species,8 Weeks,AJ,WT
429,Faecalibacterium_unclassified,X8_AWM_8728_2,5,Species,8 Weeks,AJ,WT
430,Faecalibacterium_unclassified,X8_AWM_8730_1,2,Species,8 Weeks,AJ,WT
431,Faecalibacterium_unclassified,X8_AWM_8730_2,3,Species,8 Weeks,AJ,WT
432,Faecalibacterium_unclassified,X8_AWM_8766_1,0,Species,8 Weeks,AJ,WT
433,Faecalibacterium_unclassified,X8_AWM_8766_2,1,Species,8 Weeks,AJ,WT
434,Faecalibacterium_unclassified,X8_BKF_8726_1,15,Species,8 Weeks,B6,KO
435,Faecalibacterium_unclassified,X8_BKF_8726_2,10,Species,8 Weeks,B6,KO
436,Faecalibacterium_unclassified,X8_BKF_8926_1,18,Species,8 Weeks,B6,KO
437,Faecalibacterium_unclassified,X8_BKF_8926_2,10,Species,8 Weeks,B6,KO
438,Faecalibacterium_unclassified,X8_BKF_8927_1,11,Species,8 Weeks,B6,KO
439,Faecalibacterium_unclassified,X8_BKM_8719_1,14,Species,8 Weeks,B6,KO
440,Faecalibacterium_unclassified,X8_BKM_8719_2,6,Species,8 Weeks,B6,KO
441,Faecalibacterium_unclassified,X8_BKM_8859_1,7,Species,8 Weeks,B6,KO
442,Faecalibacterium_unclassified,X8_BKM_8859_2,0,Species,8 Weeks,B6,KO
443,Faecalibacterium_unclassified,X8_BKM_8860_1,23,Species,8 Weeks,B6,KO
444,Faecalibacterium_unclassified,X8_BKM_8860_2,10,Species,8 Weeks,B6,KO
445,Faecalibacterium_unclassified,X8_BWF_8754_1,6,Species,8 Weeks,B6,WT
446,Faecalibacterium_unclassified,X8_BWF_8754_2,2,Species,8 Weeks,B6,WT
447,Faecalibacterium_unclassified,X8_BWF_8755_1,10,Species,8 Weeks,B6,WT
448,Faecalibacterium_unclassified,X8_BWF_8852_1,10,Species,8 Weeks,B6,WT
449,Faecalibacterium_unclassified,X8_BWF_8852_2,7,Species,8 Weeks,B6,WT
450,Faecalibacterium_unclassified,X8_BWM_8745_1,6,Species,8 Weeks,B6,WT
451,Faecalibacterium_unclassified,X8_BWM_8745_2,6,Species,8 Weeks,B6,WT
452,Faecalibacterium_unclassified,X8_BWM_8747_1,11,Species,8 Weeks,B6,WT
453,Faecalibacterium_unclassified,X8_BWM_8747_2,19,Species,8 Weeks,B6,WT
454,Faecalibacterium_unclassified,X8_BWM_8847_1,0,Species,8 Weeks,B6,WT
455,Faecalibacterium_unclassified,X8_BWM_8847_2,0,Species,8 Weeks,B6,WT
